false(none)|54 64 113 133|gene(gene) disease(disease)|这些结果表明HIF-1α中的C1772T多态性不参与结肠直肠癌的进展或转移。||gad_y_n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
true(none)|119 139 179 191|gene(gene) disease(disease)|总之，本数据表明在Toll样受体2基因的残基753多态性的精氨酸至谷氨酰胺取代影响发生结核病的风险。||gad_y_n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
true(none)|46 50 99 105|gene(gene) disease(disease)|我们的研究结果表明TLR2的遗传变异是农民的儿童哮喘和过敏的易感性的主要决定因素。||gad_y_n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
false(none)|94 98 180 183|gene(gene) disease(disease)|总之，病例对照研究被用于第一次分析TLR2和TLR4基因多态性对SLE和RA的易感性和临床特征的影响，但没有提供关于TLR2或TLR4基因多态性与任何疾病在人口中研究。||gad_y_n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
false(none)|180 183 235 239|disease(disease) gene(gene)|总之，病例对照研究被用于第一次分析TLR2和TLR4基因多态性对SLE和RA的易感性和临床特征的影响，但没有提供关于TLR2或TLR4基因多态性与任何疾病在人口中研究。||gad_y_n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
true(none)|125 130 165 171|gene(gene) disease(disease)|在两个独立样本中的一致关联和与中间表型的关联提供了对造成哮喘风险的TLR10遗传变异的强烈支持。||gad_y_n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
true(none)|90 95 146 159|gene(gene) disease(disease)|这些发现表明，MMP2或TIMP2启动子中变体等位基因的存在可能是乳腺癌发展的保护因素。||gad_y_n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
true(none)|90 95 146 159|gene(gene) disease(disease)|这些发现表明，MMP2或TIMP2启动子中变体等位基因的存在可能是乳腺癌发展的保护因素。||gad_y_n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
false(none)|69 75 96 98|gene(gene) disease(disease)|我们的数据显示，TIMP-1的遗传变异性和蛋白质水平都不与AD相关。||gad_y_n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
true(none)|52 57 112 114|gene(gene) disease(disease)|我们的结果强烈建议Tim-1外显子4的变异可能与RA的易感性相关。||gad_y_n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
true(none)|54 59 119 121|gene(gene) disease(disease)|我们的结果强烈建议Tim-1启动子区域的多态性可能与RA易感性相关。||gad_y_n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
true(none)|122 125 175 177|gene(gene) disease(disease)|在两个独立样本中观察病例和对照之间的频率差异强烈地表明，TPO基因作为在年轻时发展MI的风险因子参与，但是所鉴定的多态性可能作为未确认的功能性突变的标志物，基因座。||gad_y_n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
true(none)|122 125 175 177|gene(gene) disease(disease)|在两个独立样本中观察病例和对照之间的频率差异强烈地表明，TPO基因作为在年轻时发展MI的风险因子参与，但是所鉴定的多态性可能作为未确认的功能性突变的标志物，基因座。||gad_y_n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
true(none)|51 53 89 110|gene(gene) disease(disease)|这些结果表明TM中的G-33A多态性可能是心肌梗死的遗传风险因素。||gad_y_n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
true(none)|31 51 67 77|gene(gene) disease(disease)|我们的研究结果表明酪氨酸羟化酶在早发性酒精中毒中的作用。||gad_y_n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
false(none)|48 50 79 92|gene(gene) disease(disease)|这些结果表明，人TH基因的外显子3在日本患者中缺乏与精神分裂症的关联。||gad_y_n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
false(none)|48 50 79 92|gene(gene) disease(disease)|这些结果表明，人TH基因的外显子3在日本患者中缺乏与精神分裂症的关联。||gad_y_n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
true(none)|50 54 117 139|gene(gene) disease(disease)|这些结果表明TFPI内含子7多态性的CC基因型是静脉血栓栓塞的独立保护因子，这可能是由增加的TFPI水平介导的。||gad_y_n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
true(none)|117 139 182 186|disease(disease) gene(gene)|这些结果表明TFPI内含子7多态性的CC基因型是静脉血栓栓塞的独立保护因子，这可能是由增加的TFPI水平介导的。||gad_y_n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
true(none)|28 32 107 109|gene(gene) disease(disease)|研究结果表明含有rs1937 G（S12）的TFAM单倍型可能是AD的中度危险因素。||gad_y_n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
false(none)|4 6 44 46|gene(gene) disease(disease)|TF C2变体在韩国人中没有给予AD的风险。||gad_y_n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
true(none)|36 47 106 125|gene(gene) disease(disease)|这些结果表明apoE和转铁蛋白可能是阿尔茨海默病发病机制中的复杂机制的一部分。||gad_y_n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
false(none)|42 44 67 69|gene(gene) disease(disease)|总之，BCHE K和TF C2都不会引起AD的风险。||gad_y_n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
true(none)|24 29 80 86|gene(gene) disease(disease)|这些数据表明T-bet变异有助于哮喘中的气道反应性。||gad_y_n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
false(none)|32 36 89 106|gene(gene) disease(disease)|这些发现表明，TAP1基因在日本人群中不主要参与对过敏性鼻炎的易感性。||gad_y_n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
true(none)|119 123 132 134|gene(gene) disease(disease)|虽然指示在其他数据集中这些数据的独立再现，我们的工作暗示TAC1基因在MS中的作用。||gad_y_n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
true(none)|32 44 91 104|gene(gene) disease(disease)|这些发现支持突触III在非洲裔美国精神分裂症患者的一个子集中的作用，并提出关于非洲的选择性压力的问题，以解释469和470单核苷酸多态性在不同种族人口中的非凡差异。||gad_y_n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
true(none)|51 62 67 80|gene(gene) disease(disease)|这项研究表明突触II和精神分裂症之间的积极关联，暗示突触II参与精神分裂症的病因。||gad_y_n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
true(none)|51 62 139 152|gene(gene) disease(disease)|这项研究表明突触II和精神分裂症之间的积极关联，暗示突触II参与精神分裂症的病因。||gad_y_n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
true(none)|67 80 96 107|disease(disease) gene(gene)|这项研究表明突触II和精神分裂症之间的积极关联，暗示突触II参与精神分裂症的病因。||gad_y_n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
true(none)|96 107 139 152|gene(gene) disease(disease)|这项研究表明突触II和精神分裂症之间的积极关联，暗示突触II参与精神分裂症的病因。||gad_y_n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
true(none)|53 60 127 140|gene(gene) disease(disease)|这些研究结果表明SULT1E1的遗传多态性与增加的风险和乳腺癌的无疾病生存在韩国妇女相关联。||gad_y_n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
true(none)|55 62 102 115|gene(gene) disease(disease)|我们的研究表明，CYP1B1和SULT1A1的基因多态性诱导当前吸烟者个人对乳腺癌的易感性。||gad_y_n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
true(none)|45 52 152 169|gene(gene) disease(disease)|这些结果表明高活性SULT1A1 * 1 allozyme保护免受膳食和/或环境化学品参与结肠直肠癌的发病机制。||gad_y_n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
true(none)|42 49 74 89|gene(gene) disease(disease)|这些结果表明SULT1A1活性的变化有助于前列腺癌风险，并且关联的程度可以根据种族而不同，并且通过肉消耗来改变。||gad_y_n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
true(none)|0 7 61 74|gene(gene) disease(disease)|SULT1A1 His等位基因与乳腺癌的风险是正相关的，这种等位基因和相关的暴露因子之间存在相互作用。||gad_y_n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
true(none)|85 92 142 153|gene(gene) disease(disease)|我们的结果，反对原始假设，表明变体SULT1A1 638A等位基因与肺癌对吸烟的易感性相关。||gad_y_n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
true(none)|22 29 68 85|gene(gene) disease(disease)|我们得出结论，SULT1A1 R213H多态性与这个老年澳大利亚人口中的结肠直肠癌没有关联。||gad_y_n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
true(none)|30 37 89 106|gene(gene) disease(disease)|我们的研究结果表明SULT1A1 his（213）等位基因在男性食管癌的发展是重要的。||gad_y_n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
true(none)|81 88 108 121|gene(gene) disease(disease)|我们的研究结果与以前的报告一致，SULT1A1中的Arg / His多态性与乳腺癌风险相关。||gad_y_n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
true(none)|62 69 109 122|gene(gene) disease(disease)|这项研究的结果表明，SULT1A1 His213等位基因的纯合性可能是乳腺癌的危险因素，其影响可能通过内源性雌激素和杂环胺的暴露水平修改。||gad_y_n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
true(none)|70 77 116 127|gene(gene) disease(disease)|我们的结果支持这一假设，SULT1A1基因的遗传多态性可能与肺癌风险增加相关。||gad_y_n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
true(none)|55 62 102 115|gene(gene) disease(disease)|我们的研究表明，CYP1B1和SULT1A1的基因多态性诱导当前吸烟者个人对乳腺癌的易感性。||gad_y_n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
true(none)|78 83 121 124|gene(gene) disease(disease)|这些结果定量显示与PJS背景下STK11种系突变相关的癌症风险谱，并为定义监测方案提供了有价值的参考。||gad_y_n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
true(none)|28 33 80 92|gene(gene) disease(disease)|我们得出结论，人类STAT6基因参与嗜酸性粒细胞增多的发展和总IgE水平的变化，而不是促成哮喘的发病机制。||gad_y_n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
true(none)|28 33 80 92|gene(gene) disease(disease)|我们得出结论，人类STAT6基因参与嗜酸性粒细胞增多的发展和总IgE水平的变化，而不是促成哮喘的发病机制。||gad_y_n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
false(none)|28 33 166 172|gene(gene) disease(disease)|我们得出结论，人类STAT6基因参与嗜酸性粒细胞增多的发展和总IgE水平的变化，而不是促成哮喘的发病机制。||gad_y_n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
true(none)|46 51 68 74|gene(gene) disease(disease)|我们的研究结果表明STAT3的基因变异，独立于哮喘治疗，是成人和儿童哮喘的FEV1的决定因素，并建议STAT3可能参与影响肺功能水平的炎症通路。||gad_y_n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
true(none)|46 51 144 150|gene(gene) disease(disease)|我们的研究结果表明STAT3的基因变异，独立于哮喘治疗，是成人和儿童哮喘的FEV1的决定因素，并建议STAT3可能参与影响肺功能水平的炎症通路。||gad_y_n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
